UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
「ちるみる」,@Murphy_FSS,2022-01-06T18:57:26.000Z,"「ちるみる」
@Murphy_FSS
·
7 Jan 2022","Replying to 
@KathAntonio7
 and 
@UglyWaterBag
“ASMR— Klee bombs and orphanage and your family while she’s at it while impaling you with her 11 inch bazooka”
1
2",,1,,2,[],https://twitter.com/Murphy_FSS/status/1479165228743114758
Koishi Touhou Shitposting,@gras0p,2022-01-06T18:57:23.000Z,"Koishi Touhou Shitposting
@gras0p
·
7 Jan 2022","cant take this i dont know but The strange set of numbers today is 87, 45, 62, 92, 52, 82 shimp fy i dont know but i really really REALLY freaking hate pepsi anymore",,,,,[],https://twitter.com/gras0p/status/1479165213526003713
MÀYÔ,@xunday_akin,2022-01-06T18:57:10.000Z,"MÀYÔ
@xunday_akin
·
7 Jan 2022","Replying to 
@tabeit03
, 
@fabulosArmie
 and 
@Naija_PR
No do pass two indomitable and 80 pepsi..
1
1",,1,,1,[],https://twitter.com/xunday_akin/status/1479165160233357320
conor,@NegativWingspan,2022-01-06T18:57:01.000Z,"conor
@NegativWingspan
·
7 Jan 2022","Replying to 
@thee_sweet1e
pepsi has a metallic tang that just doesn't match coke's full-bodied warmth
2",🎃,,,2,[],https://twitter.com/NegativWingspan/status/1479165122148982786
Matthew Smith,@indigojo_uk,2022-01-06T18:56:52.000Z,"Matthew Smith
@indigojo_uk
·
7 Jan 2022","Replying to 
@BlindGirlVlogs
What's bad about Pepsi Max specifically?
1",,1,,,[],https://twitter.com/indigojo_uk/status/1479165086841327620
「ちるみる」,@Murphy_FSS,2022-01-06T18:56:34.000Z,"「ちるみる」
@Murphy_FSS
·
7 Jan 2022","Replying to 
@KathAntonio7
 and 
@UglyWaterBag
Lmfao but also it’s only 8 inches. Ain’t much you can wrap an 8 incher around
1
1",,1,,1,[],https://twitter.com/Murphy_FSS/status/1479165008055607296
n.akbar,@n_akbar1,2022-01-06T18:56:17.000Z,"n.akbar
@n_akbar1
·
7 Jan 2022","Replying to 
@gabimartinelli
Hey 
@AddidasUK
 get 
@gabimartinelli
, 
@BukayoSaka87
, 
@emilesmithrowe
 @LacazetteAlex
 on a proper TV commercial. If not, all yours 
@pepsi
1",,,,1,[],https://twitter.com/n_akbar1/status/1479164936995713025
Kenagalaz,@KenagalazArt,2022-01-06T18:56:11.000Z,"Kenagalaz
@KenagalazArt
·
7 Jan 2022","She was slurping up Pepsi from a can with her tongue
AscendedPhobos
@TrueGodPhobos
·
6 Jan 2022
DARK SOULS BOSS MUSIC STARTS [Slave Knight Gael to be specific]

""Who DRANK MY FUCKING COKE, I HAD MY NAME ON IT"" 

BOSS HEALTH BAR APPEARS",🔞,,,,['https://pbs.twimg.com/profile_images/1501484852499169283/npLJWzen_mini.jpg'],https://twitter.com/KenagalazArt/status/1479164914879148032
♟Kath♟⌈Antonio⌋,@KathAntonio7,2022-01-06T18:56:00.000Z,"♟Kath♟⌈Antonio⌋
@KathAntonio7
·
7 Jan 2022","Replying to 
@Murphy_FSS
 and 
@UglyWaterBag
She don't need to threaten
1
2",,1,,2,[],https://twitter.com/KathAntonio7/status/1479164867764490241
Funkdafied Documents,@Deshair,2022-01-06T18:55:49.000Z,"Funkdafied Documents
@Deshair
·
7 Jan 2022","@Pepsi
 I would go with 
@Unicorn_Trips
 

#PepsiHalftime #Sweepstakes #HalftimePasses
1",,1,,,[],https://twitter.com/Deshair/status/1479164821815889928
Panera Bread,@askpanera,2022-01-06T18:55:31.000Z,"Panera Bread
@askpanera
·
7 Jan 2022","This isn't something we take lightly and we'd like to learn more. Mind sharing further details in a DM?
Send us a private message",,,,,[],https://twitter.com/askpanera/status/1479164746318462981
「ちるみる」,@Murphy_FSS,2022-01-06T18:55:26.000Z,"「ちるみる」
@Murphy_FSS
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
, 
@KathAntonio7
 and 
@UglyWaterBag
“ASMR— Klee threatens to bomb an orphanage if you don’t consent to being impaled by her 11 inch bazooka”
1
2",,1,,2,[],https://twitter.com/Murphy_FSS/status/1479164723660791811
DorkyRaptor,@dorkyraptor,2022-01-06T18:55:22.000Z,"DorkyRaptor
@dorkyraptor
·
7 Jan 2022",The diet Pepsi war against my VP continues ,🚀,,,,[],https://twitter.com/dorkyraptor/status/1479164707357569024
JARVIS,@JARVIS_nfts,2022-01-06T18:55:19.000Z,"JARVIS
@JARVIS_nfts
·
7 Jan 2022","Replying to 
@pepsi
I suddenly have the urge to drink wild cherry pepsi...
2
1",,2,,1,[],https://twitter.com/JARVIS_nfts/status/1479164694778855425
AnGeLa,@AngelaSueWitt2,2022-01-06T18:55:03.000Z,"AnGeLa
@AngelaSueWitt2
·
7 Jan 2022","Replying to 
@pepsi
Gotta have My  #Pepsi 
GIF
ALT",☠ ☠ 🍒 💙 ❤,,,,['https://pbs.twimg.com/tweet_video_thumb/FIcMYpbWUAIV0fk.jpg'],https://twitter.com/AngelaSueWitt2/status/1479164626839515146
Icefyre Слава Україні,@AlwaysBlueMA,2022-01-06T18:54:53.000Z,"Icefyre Слава Україні
@AlwaysBlueMA
·
7 Jan 2022","Replying to 
@nathaliejacoby1
Pepsi is just a failed wannabe Coke.",⚡ 💙 🌻,,,,[],https://twitter.com/AlwaysBlueMA/status/1479164586628628484
Matthew Bruner,@matthewjbruner,2022-01-06T18:54:31.000Z,"Matthew Bruner
@matthewjbruner
·
7 Jan 2022",": Crystal Pepsi and Zesty Salsa Doritos were my go-to snack and drink when I was a kid. I loved both of those items.

But due to poor sales, both products were pulled from the market. As crazy as this made may come across, I still think Zesty Salsa is best Doritos chip ever made.
CNN
@CNN
·
6 Jan 2022
Pepsi is bringing back Crystal Pepsi for a limited-time run to celebrate its 30-year anniversary. But the clear cola won't be available to buy — it's part of a contest. https://cnn.it/3n38jfI",,,,,['https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_mini.jpg'],https://twitter.com/matthewjbruner/status/1479164493208899585
♟Kath♟⌈Antonio⌋,@KathAntonio7,2022-01-06T18:54:17.000Z,"♟Kath♟⌈Antonio⌋
@KathAntonio7
·
7 Jan 2022","Replying to 
@Murphy_FSS
 and 
@UglyWaterBag
It's wrapped around like a saiyan tail
1
2",,1,,2,[],https://twitter.com/KathAntonio7/status/1479164435876962314
carbonateddave,@carbonateddave,2022-01-06T18:54:12.000Z,"carbonateddave
@carbonateddave
·
7 Jan 2022",Pepsi drinkers are the commander of the corporate world! #pepsi,,,,,[],https://twitter.com/carbonateddave/status/1479164415312228353
Nancy D,@Nvdlr84,2022-01-06T18:53:32.000Z,"Nancy D
@Nvdlr84
·
7 Jan 2022","@Pepsi
 I would go with 
@Munoz165
 

#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/Nvdlr84/status/1479164247523291136
Dave Hildebrand,@teknodave,2022-01-06T18:53:30.000Z,"Dave Hildebrand
@teknodave
·
7 Jan 2022","Replying to 
@LizDueweke
I actually liked Crystal Pepsi
GIF
ALT",,,,,['https://pbs.twimg.com/tweet_video_thumb/FIcMCEvUcAAjjTv.jpg'],https://twitter.com/teknodave/status/1479164239558283266
Joey Olivo,@kamakazikoala,2022-01-06T18:53:28.000Z,"Joey Olivo
@kamakazikoala
·
7 Jan 2022","Replying to 
@wolfmanjacob
 and 
@mattisbear
I work at a Pepsi warehouse and literally watch people down them back to back like their lives depend on it",,,,,[],https://twitter.com/kamakazikoala/status/1479164227889807360
This is Kip,@K1PP3R94,2022-01-06T18:52:51.000Z,"This is Kip
@K1PP3R94
·
7 Jan 2022","Replying to 
@aravelle
I've been drinking cherry pepsi max for years ive tried in the past and my head hurt so bad I've not drankvit as much over a month no headaches so far",,,,,[],https://twitter.com/K1PP3R94/status/1479164076035313665
Tim,@cubfantim,2022-01-06T18:51:58.000Z,"Tim
@cubfantim
·
7 Jan 2022","@Pepsi
 I would go with 
@Amethyst_M
#PepsiHalftime #Sweepstakes #HalftimePasses
1",,,,1,[],https://twitter.com/cubfantim/status/1479163851698585605
「ちるみる」,@Murphy_FSS,2022-01-06T18:50:41.000Z,"「ちるみる」
@Murphy_FSS
·
7 Jan 2022","Replying to 
@KathAntonio7
 and 
@UglyWaterBag
Ain’t no way Venti is fitting 8 inches underneath those short shorts of his. You’d see that bulge from two countries over.
1
1",,1,,1,[],https://twitter.com/Murphy_FSS/status/1479163530901442562
Alex,@AlexW_87,2022-01-06T18:50:39.000Z,"Alex
@AlexW_87
·
7 Jan 2022","Replying to 
@drdre
 @NBCSports
  and 3 others
Funny in this particular situation I would have called it the next episode  
@SnoopDogg
 @drdre",😅,,,,[],https://twitter.com/AlexW_87/status/1479163522466598916
pattyyy,@PattyMa26193784,2022-01-06T18:50:31.000Z,"pattyyy
@PattyMa26193784
·
7 Jan 2022","Replying to 
@nathaliejacoby1
I switch to Pepsi about 7 years ago. I’m a hard core sugar addict",🌻 🌴 ✌ 🤗,,,,[],https://twitter.com/PattyMa26193784/status/1479163488270495744
Lorenzo Sorice,@lorenzosorice,2022-01-06T18:50:17.000Z,"Lorenzo Sorice
@lorenzosorice
·
7 Jan 2022","Replying to 
@creigelsperger
 @JoeKoepke2
  and 3 others
I've already Who Dey-ed...everywhere
3",,,,3,[],https://twitter.com/lorenzosorice/status/1479163429092999169
Teresa Meyer (Terri) #BlueSC,@Tmeyer2008,2022-01-06T18:50:13.000Z,"Teresa Meyer (Terri) #BlueSC
@Tmeyer2008
·
7 Jan 2022","Replying to 
@pepsi
Chillin out with a 2Lt of 
@dietpepsi
 and Twitter.",🐀,,,,[],https://twitter.com/Tmeyer2008/status/1479163410927558668
Lorenzo Sorice,@lorenzosorice,2022-01-06T18:49:32.000Z,"Lorenzo Sorice
@lorenzosorice
·
7 Jan 2022","Replying to 
@Bengals
, 
@Real10jayy__
 and 
@pepsi
And anotha one. #RuleTheJungle
Lorenzo Sorice
@lorenzosorice
·
29 Oct 2021
Replying to @Bengals
7",,,,7,"['https://pbs.twimg.com/profile_images/1558115268248961025/6vF-dfC-_mini.jpg', 'https://pbs.twimg.com/media/FCzPJncXoAYjewx?format=jpg&name=small']",https://twitter.com/lorenzosorice/status/1479163239397265416
Sir Isaac Newton FRS,@zxspectrum128,2022-01-06T18:49:14.000Z,"Sir Isaac Newton FRS
@zxspectrum128
·
7 Jan 2022","Replying to 
@katiebrem1878
Don’t bother with the Pepsi
1
1",,1,,1,[],https://twitter.com/zxspectrum128/status/1479163164587708421
Joshuer,@joshuerbrands,2022-01-06T18:48:22.000Z,"Joshuer
@joshuerbrands
·
7 Jan 2022","Pepsi, please.
Mayowa George
@Wana____
·
7 Jan 2022
He who offers a man suya, must also offer him cold water.",,,,,['https://pbs.twimg.com/profile_images/1607835341091917825/kGqKgHr0_mini.jpg'],https://twitter.com/joshuerbrands/status/1479162947389829121
Robert,@CatLovingDad,2022-01-06T18:48:15.000Z,"Robert
@CatLovingDad
·
7 Jan 2022","@Pepsi
 I would go with 
@SportsLovingDad
#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/CatLovingDad/status/1479162918117724162
Wally,@WallyThaGreat,2022-01-06T18:48:01.000Z,"Wally
@WallyThaGreat
·
7 Jan 2022","Replying to 
@pepsi
Working not chill",,,,,[],https://twitter.com/WallyThaGreat/status/1479162858952966145
biscuits,@REM_OFENTSE,2022-01-06T18:48:00.000Z,"biscuits
@REM_OFENTSE
·
7 Jan 2022","Replying to 
@rosieblndgrl
here’s a can of pepsi
18",,,,18,['https://pbs.twimg.com/media/FIcKwI_XMAETH5R?format=jpg&name=small'],https://twitter.com/REM_OFENTSE/status/1479162854808899586
long cryptid,@Martenface,2022-01-06T18:47:57.000Z,"long cryptid
@Martenface
·
7 Jan 2022","This is disheartening. I dont want to support any companies using crypto but that would mean no twitter, no instagram, hardly any video games, no netflix or disney, nothing owned by coke or pepsi, and I'm just so tired that its always the small businesses that suffer
Kisumi
@TheCoconutShark
·
6 Jan 2022
I've seen interesting debates from people about backing projects on Kickstarter. On one side their crypto currency is not good at all, but on the other the creators get hurt by people leaving not KS.
So my question is would you still back a project by an artist you like via KS?
Show this poll
2
1
7",🍂 🍁 🍁 🍂,2,1,7,['https://pbs.twimg.com/profile_images/1467093446842368001/8OWo-MTi_mini.jpg'],https://twitter.com/Martenface/status/1479162841739501569
James Littleton,@jlittleton42,2022-01-06T18:47:52.000Z,"James Littleton
@jlittleton42
·
7 Jan 2022","Replying to 
@JimStamm22
, 
@PiratesFanForum
 and 
@nshoretavern
I will be driving so probably diet pepsi or diet coke.
1
2",,1,,2,[],https://twitter.com/jlittleton42/status/1479162821325721601
Tammy,@Amethyst_M,2022-01-06T18:47:44.000Z,"Tammy
@Amethyst_M
·
7 Jan 2022","@Pepsi
 I would go with 
@cubfantim
#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/Amethyst_M/status/1479162788509589505
Soy El Sol,@SumnSadity,2022-01-06T18:47:31.000Z,"Soy El Sol
@SumnSadity
·
7 Jan 2022","@pizzahut
 why are y’all Pepsi’s $2.75?!",✨,,,,[],https://twitter.com/SumnSadity/status/1479162731697786885
Sara Zielinski,@OutrunOutrun,2022-01-06T18:46:57.000Z,"Sara Zielinski
@OutrunOutrun
·
7 Jan 2022","Replying to 
@pepsi
I enjoyed playing these games in the 90's, picture was taken in the 1990's.",,,,,['https://pbs.twimg.com/media/FIcKdxeWYAMRvid?format=jpg&name=small'],https://twitter.com/OutrunOutrun/status/1479162589032730636
♟Kath♟⌈Antonio⌋,@KathAntonio7,2022-01-06T18:46:54.000Z,"♟Kath♟⌈Antonio⌋
@KathAntonio7
·
7 Jan 2022","Replying to 
@KathAntonio7
, 
@Murphy_FSS
 and 
@UglyWaterBag
Klee has the biggest of all
1
3",,1,,3,[],https://twitter.com/KathAntonio7/status/1479162575652888589
SirAydin,@sir_aydin,2022-01-06T18:46:43.000Z,"SirAydin
@sir_aydin
·
7 Jan 2022","Replying to 
@TheTimeCount
You come to my house i show you my unicorn playing basketball while eating diet pepsi, but still, TA is fake bro.
2",,,,2,[],https://twitter.com/sir_aydin/status/1479162531801411591
Dharlyn Dharmie,@DharlynDammy,2022-01-06T18:46:37.000Z,"Dharlyn Dharmie
@DharlynDammy
·
7 Jan 2022","I like bread, especially if it’s fresh and soft, I like Pepsi too but I'll prefer coke. Thank you
Jaynett
@adeewunmi
·
6 Jan 2022
How babe go visit you, you go buy am Bread and Pepsi???
7
1
3",🦋 🙄 😂,7,1,3,['https://pbs.twimg.com/profile_images/1605909211862503426/A9ugPRFE_mini.jpg'],https://twitter.com/DharlynDammy/status/1479162504001560585
twentyonetrim ®,@twentyonetrim,2022-01-06T18:46:24.000Z,"twentyonetrim ®
@twentyonetrim
·
7 Jan 2022","Coke coke no be Pepsi. Your last sth no impress me. You Dey confirm I no conform.
JEFF TYMER
@Jeff_Tymer_
·
7 Jan 2022
Drop your favourite Kwesi Arthur line. Let's appreciate greatness.",,,,,"['https://pbs.twimg.com/profile_images/1618635274438713344/4CcYIvnB_mini.jpg', 'https://pbs.twimg.com/media/FIb_YOnWYAIr3A4?format=jpg&name=small']",https://twitter.com/twentyonetrim/status/1479162451316850690
♟Kath♟⌈Antonio⌋,@KathAntonio7,2022-01-06T18:46:16.000Z,"♟Kath♟⌈Antonio⌋
@KathAntonio7
·
7 Jan 2022","Replying to 
@Murphy_FSS
 and 
@UglyWaterBag
Every Genshin character has at least an 8 inch fat cock
2
3",,2,,3,[],https://twitter.com/KathAntonio7/status/1479162417884110850
Everyone's Plushie Holy Raccoon,@WriestBirch,2022-01-06T18:45:53.000Z,"Everyone's Plushie Holy Raccoon
@WriestBirch
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
Stranger danger load your gun
1",,,,1,[],https://twitter.com/WriestBirch/status/1479162320286892033
adele johnson,@adelea9,2022-01-06T18:45:48.000Z,"adele johnson
@adelea9
·
7 Jan 2022","@Pepsi
 I would go with my son 
@tophermack321
 the Super Bowl is always close to his birthday 

#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/adelea9/status/1479162300397498384
Vishnu | vivarox.eth,@vivarox,2022-01-06T18:45:34.000Z,"Vishnu | vivarox.eth
@vivarox
·
7 Jan 2022","Replying to 
@bin_1897
 and 
@pepsi
Yes! 
@pepsi
 @vaynernft give us something!",,,,,[],https://twitter.com/vivarox/status/1479162240301297667
「ちるみる」,@Murphy_FSS,2022-01-06T18:45:31.000Z,"「ちるみる」
@Murphy_FSS
·
7 Jan 2022","Replying to 
@UglyWaterBag
 and 
@KathAntonio7
There is absolutely no way that Daddy Polearm ain’t packing at least 7 inches.
2
3",,2,,3,[],https://twitter.com/Murphy_FSS/status/1479162229513756674
Quineka ㄒㄖ爪丨Ҝ丨Westbrook,@oh_thats_mookie,2022-01-06T18:45:28.000Z,"Quineka ㄒㄖ爪丨Ҝ丨Westbrook
@oh_thats_mookie
·
7 Jan 2022","@Pepsi
 I would go with 
@RanaDurham
 

#PepsiHalftime #Sweepstakes #HalftimePasses
1",,,,1,[],https://twitter.com/oh_thats_mookie/status/1479162214338629633
Vishnu | vivarox.eth,@vivarox,2022-01-06T18:44:41.000Z,"Vishnu | vivarox.eth
@vivarox
·
7 Jan 2022","Replying to 
@pepsi
So wats next for Mic Drop NFTs? 
@pepsi
 @vaynernft
1",,,,1,[],https://twitter.com/vivarox/status/1479162018036809729
TheOnlyBaker.eth,@theonlybaker,2022-01-06T18:43:50.000Z,"TheOnlyBaker.eth
@theonlybaker
·
7 Jan 2022","Replying to 
@pepsi
Chillin",,,,,[],https://twitter.com/theonlybaker/status/1479161803917733892
Centipede chan,@TarantulaSenpai,2022-01-06T18:43:32.000Z,"Centipede chan
@TarantulaSenpai
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
 and 
@Astolfostan87
LMAOOOO
2",☕,,,2,[],https://twitter.com/TarantulaSenpai/status/1479161730852872195
Marctimus PRIME,@MarcLew66789166,2022-01-06T18:43:27.000Z,"Marctimus PRIME
@MarcLew66789166
·
7 Jan 2022","Replying to 
@pepsi
That's how I'd like to chill out. #WildCherryPepsi #PEPSI
1",😋 💙 ❤ 🍒,1,,,[],https://twitter.com/MarcLew66789166/status/1479161709529022472
binnn.eth,@bin_1897,2022-01-06T18:43:27.000Z,"binnn.eth
@bin_1897
·
7 Jan 2022","Replying to 
@pepsi
Hey 
@pepsi
 can we get some utility for #PepsiMicDrop nft holders please?
2
8",,2,,8,[],https://twitter.com/bin_1897/status/1479161708853837828
Mushy,@real_mushy,2022-01-06T18:42:30.000Z,"Mushy
@real_mushy
·
7 Jan 2022","Replying to 
@pepsi
mmm pepsi, cold",,,,,[],https://twitter.com/real_mushy/status/1479161469283573764
Lynn Burkholder,@lynnb58,2022-01-06T18:42:16.000Z,"Lynn Burkholder
@lynnb58
·
7 Jan 2022","@Pepsi
 I would go with 
@coffeelynne
 
#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/lynnb58/status/1479161409053331459
Coupon Macey,@couponmacey,2022-01-06T18:42:09.000Z,"Coupon Macey
@couponmacey
·
7 Jan 2022","Replying to 
@pepsi
#ShowUsYour90s #PepsiSweepstakes just missing my Fanny pack",,,,,['https://pbs.twimg.com/media/FIcJb8AUcAAHHzU?format=jpg&name=medium'],https://twitter.com/couponmacey/status/1479161382582964224
Hanako,@Hanakoghostsan,2022-01-06T18:42:05.000Z,"Hanako
@Hanakoghostsan
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
The SD horde is coming  its creepy that people like that actively are looking up the words sd and do those things
1
1",💀 💀 💀,1,,1,[],https://twitter.com/Hanakoghostsan/status/1479161363079569421
♟Kath♟⌈Antonio⌋,@KathAntonio7,2022-01-06T18:42:04.000Z,"♟Kath♟⌈Antonio⌋
@KathAntonio7
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
Yeah I got bombarded with sugar daddy bots when I said something like that
1
3",,1,,3,[],https://twitter.com/KathAntonio7/status/1479161359862480897
Fake Game Titles Bot,@TitlesBot,2022-01-06T18:41:38.000Z,"Fake Game Titles Bot
@TitlesBot
·
7 Jan 2022",Ultra Donkey Kong Steals a Large Bottle of Pepsi from Funky Kong  3D  New Horizons (PS2 Exclusive!)  is the latest game announced by Nintnedo. It will be releasing in 5606.,,,,,[],https://twitter.com/TitlesBot/status/1479161253016662021
Pepsi,@pepsi,2022-01-06T18:41:38.000Z,"Pepsi
@pepsi
·
7 Jan 2022","Replying to 
@Kiko23425344
We can't wait 
4
1
2",😍,4,1,2,[],https://twitter.com/pepsi/status/1479161251251077123
Steve Kranz,@TrueBlueIowan,2022-01-06T18:41:29.000Z,"Steve Kranz
@TrueBlueIowan
·
7 Jan 2022","Replying to 
@TrueBlueIowan
 and 
@Ali_Najjar
Wait… is that a Diet Pepsi? 
1",😮,1,,,[],https://twitter.com/TrueBlueIowan/status/1479161213116375046
Pepsi,@pepsi,2022-01-06T18:41:12.000Z,"Pepsi
@pepsi
·
7 Jan 2022","Replying to 
@HillsideHomie
We're wild for it 
2
6",🍒,,2,6,[],https://twitter.com/pepsi/status/1479161141507014657
Jiri Krejci,@JiriKrejci5,2022-01-06T18:41:00.000Z,"Jiri Krejci
@JiriKrejci5
·
7 Jan 2022","Replying to 
@Sheldon_Sniper
One cheesburger, fries and big Pepsi sir.
2",,2,,,[],https://twitter.com/JiriKrejci5/status/1479161090051354631
Pepsi,@pepsi,2022-01-06T18:40:39.000Z,"Pepsi
@pepsi
·
7 Jan 2022","Replying to 
@Jocelyn67
Bundle up & treat yourself to some Pepsi!
1",,,,1,[],https://twitter.com/pepsi/status/1479161005162868741
Jackpot Joey,@JackpotJoey9,2022-01-06T18:40:31.000Z,"Jackpot Joey
@JackpotJoey9
·
7 Jan 2022","Congrats to 
@Real10jayy__
 for earning another award this week! Pepsi Zero Sugar Rookie of the Week! One step closer to Rookie of the Year! #WhoDey #Cincinnati #Bengals #CincinnatiBengals #RuleTheJungle",,,,,[],https://twitter.com/JackpotJoey9/status/1479160969041305602
angie,@aangieew,2022-01-06T18:40:22.000Z,"angie
@aangieew
·
7 Jan 2022",pepsi is better than coke,,,,,[],https://twitter.com/aangieew/status/1479160934157406220
Pepsi,@pepsi,2022-01-06T18:39:41.000Z,"Pepsi
@pepsi
·
7 Jan 2022","Replying to 
@RayandolfoYT
We're doing great thanks  hbu?
1",💙,,,1,[],https://twitter.com/pepsi/status/1479160761712881668
Ronny from Vaporspace StL,@VAPORSPACE_StL,2022-01-06T18:39:39.000Z,"Ronny from Vaporspace StL
@VAPORSPACE_StL
·
7 Jan 2022","robot, play Honey by St. Pepsi
saintpepsi.bandcamp.com
Honey, by SAINT PEPSI
from the album STUDIO 54
2",,,,2,[],https://twitter.com/VAPORSPACE_StL/status/1479160750656659468
Arthur Dykeman,@WorkofARThur,2022-01-06T18:39:38.000Z,"Arthur Dykeman
@WorkofARThur
·
7 Jan 2022","Replying to 
@BobGolen
I’d better have that Diet Pepsi before that sets in
1",😜,,,1,[],https://twitter.com/WorkofARThur/status/1479160750153224197
thirstybeer,@thirstybeer3,2022-01-06T18:39:06.000Z,"thirstybeer
@thirstybeer3
·
7 Jan 2022","Replying to 
@pepsi
I wish I had a shot at winning some Pepsi clear? I don’t have any 90s pics of myself I just feel 90!!! Does that count?
1
1",,1,,1,[],https://twitter.com/thirstybeer3/status/1479160615507746816
Manuel Marin,@Manuel_Marin,2022-01-06T18:39:01.000Z,"Manuel Marin
@Manuel_Marin
·
7 Jan 2022","@Pepsi
 I would go with [my wife 
@PameNardi
 ] 

#PepsiHalftime #Sweepstakes #HalftimePasses",💜,,,,[],https://twitter.com/Manuel_Marin/status/1479160592338456581
Hanako,@Hanakoghostsan,2022-01-06T18:38:47.000Z,"Hanako
@Hanakoghostsan
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
I wonder if you’d crash them lol
1",,,,1,[],https://twitter.com/Hanakoghostsan/status/1479160532259254275
Herb Riede,@herbriede,2022-01-06T18:38:20.000Z,"Herb Riede
@herbriede
·
7 Jan 2022","Replying to 
@pepsi
Why do I just see this now?",,,,,[],https://twitter.com/herbriede/status/1479160420413984768
David Solomon,@Solomons72chevy,2022-01-06T18:38:00.000Z,"David Solomon
@Solomons72chevy
·
7 Jan 2022","Replying to 
@pepsi
When will winners be contacted?",,,,,[],https://twitter.com/Solomons72chevy/status/1479160338109112320
Batdoge,@723Racing,2022-01-06T18:37:57.000Z,"Batdoge
@723Racing
·
7 Jan 2022","Replying to 
@pepsi
I love you
1
1",,1,,1,[],https://twitter.com/723Racing/status/1479160323726880771
Wishnu RR,@rhm2991,2022-01-06T18:37:51.000Z,"Wishnu RR
@rhm2991
·
7 Jan 2022","Replying to 
@pepsi
Ready to go sleep folk! 
Good night from Indonesiaaa",,,,,[],https://twitter.com/rhm2991/status/1479160299370520580
Obey John,@Johniscoz,2022-01-06T18:37:36.000Z,"Obey John
@Johniscoz
·
7 Jan 2022","Replying to 
@adeewunmi
He for buy am Pizza and Ice cream?
Bread and Pepsi no be food?
1",,,,1,[],https://twitter.com/Johniscoz/status/1479160234421665795
Brenda,@Brenda32074319,2022-01-06T18:37:24.000Z,"Brenda
@Brenda32074319
·
7 Jan 2022","Replying to 
@pepsi
Lip smackin",,,,,[],https://twitter.com/Brenda32074319/status/1479160184748625922
Holli,@willyssis,2022-01-06T18:37:18.000Z,"Holli
@willyssis
·
7 Jan 2022","@Pepsi
 I would go with 
@DennistonAlicia
 

#PepsiHalftime #Sweepstakes #HalftimePasses",,,,,[],https://twitter.com/willyssis/status/1479160161747017729
sarah,@p3pp3rz,2022-01-06T18:36:52.000Z,"sarah
@p3pp3rz
·
7 Jan 2022","Replying to 
@pepsi
i'm chilling with cherry pepsi fkfdngswkgs",💌,,,,[],https://twitter.com/p3pp3rz/status/1479160051071918083
Pittsburgh Tom,@PittsburghTom,2022-01-06T18:36:47.000Z,"Pittsburgh Tom
@PittsburghTom
·
7 Jan 2022","Replying to 
@RobOwenTV
The only thing I remember about Crystal Pepsi is someone in college mixing it with Crystal Comfort. It was bad enough that I only tried it once but not so bad that the taste left an indelible mark on my memory.",,,,,[],https://twitter.com/PittsburghTom/status/1479160029047570449
Julie,@JulieEl28051820,2022-01-06T18:36:44.000Z,"Julie
@JulieEl28051820
·
7 Jan 2022","My husband 
@JeffElliott41
 #sidelinepasses #pepsihalftime #Sweepstakes 
@pepsi",,,,,[],https://twitter.com/JulieEl28051820/status/1479160018851270659
"BigPump (FREE,OWN) (,) bigpumpua.eth",@BigCryptoUAA,2022-01-06T18:36:19.000Z,"BigPump (FREE,OWN) (,) bigpumpua.eth
@BigCryptoUAA
·
7 Jan 2022","Replying to 
@pepsi
Only classic and lime",💙 🧡,,,,[],https://twitter.com/BigCryptoUAA/status/1479159912831803393
TG,@NFAdyorTG,2022-01-06T18:36:16.000Z,"TG
@NFAdyorTG
·
7 Jan 2022","Replying to 
@414SHOTiT
 and 
@pepsi
Yessssir Mics holding strong!!!!
1",,,,1,[],https://twitter.com/NFAdyorTG/status/1479159902094315520
Hanako,@Hanakoghostsan,2022-01-06T18:36:02.000Z,"Hanako
@Hanakoghostsan
·
7 Jan 2022","Replying to 
@Pepsi_the_Cutie
already set up for being a boiwife i see lol
1
1",,1,,1,[],https://twitter.com/Hanakoghostsan/status/1479159843810418690
Travelingfools,@travelingfools,2022-01-06T18:35:44.000Z,"Travelingfools
@travelingfools
·
7 Jan 2022","@Pepsi
 I would go with 
@FauroteSJ
#PepsiHalftime #Sweepstakes #HalftimePasses
1",,,,1,[],https://twitter.com/travelingfools/status/1479159766236774402
